,FIPS,crime_per_10k_y,live 2a1w1c,min 1a1c,pct_less_hs,pct_hs,pct_some_college,pct_college,unemployment_rate_2019,median_household_income_2019,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
862,19177,105.52182711766406,2.420873664833057,2.282633498526344,2.2643032006533876,2.226039905580334,2.2628912485808623,2.375881043308926,2.322384905320007,2.321791278496953,2.321791278496953,2.4283655941931794,2.3987126439144792,2.307553822317108,2.2998375684667978,2.2998375684667978,2.2696086900486563,1.9927586590806636,2.357210906717755
863,19179,536.4444825712733,-0.21816450604098392,-0.2846265030701276,-0.296242540870836,-0.30321817975320253,-0.29676973826422504,-0.28530711489461436,-0.2642513789396299,-0.26164767834692915,-0.26164767834692915,-0.24980020236553468,-0.28319249444675143,-0.2957023923319887,-0.298031962334773,-0.298031962334773,-0.30967258264488895,-0.3997134545876736,-0.328034179960633
864,19181,188.85279267290304,1.076127888748788,1.0048000915256727,1.0048000915256727,0.977755195277676,1.0136074938516706,1.0136074938516706,0.9920061558129056,0.9975837517404971,0.9975837517404971,1.0219441182285167,0.9810961626027226,0.9605808335912867,0.97122730404046,0.97122730404046,0.8879991055664005,0.8092122745582642,1.015781717153867
865,19183,166.6138452483361,1.446690090875621,1.3801441614985173,1.3758184410311927,1.373191022901194,1.3444034410858823,1.3538040257429778,1.3284693060219963,1.2817727488696429,1.2817727488696429,1.322536170182112,1.2533897830923562,1.224409557767972,1.2178642571305205,1.2178642571305205,1.167979882210457,0.8956814092977448,1.1386317127462604
866,19185,160.20103659494268,1.2983957951686018,1.2109480195926143,1.1912738331108632,1.1886196448106414,1.0805208414625431,1.1818844107814281,1.1623341178097224,1.1785848621365682,1.1785848621365682,1.2543476314288093,1.2348157135377336,1.1865179762889118,1.1829910501899934,1.1829910501899934,1.162870697331157,0.9510816771784509,1.2146946320907976
867,19187,207.57994248127795,0.9586368189814694,0.877842732014551,0.8566565237655386,0.8478054796145063,0.8629122386495056,0.8689866142623357,0.7830696618929736,0.686348942202746,0.686348942202746,0.7331977848072515,0.7181239127585599,0.6932891698485706,0.6945524519363817,0.6945524519363817,0.6781596554044578,0.540922661758471,0.7296640062509769
868,19189,67.13984270093997,4.539937652397397,4.28800612624242,4.185993112192483,4.189795911746745,4.238326962252304,4.298473777317271,4.200543245194387,4.156251592647457,4.156251592647457,4.343525184442146,4.2928205108169815,4.205616923868946,4.197610860281951,4.197610860281951,4.146928350101502,3.7677121799501867,4.343842818965436
869,19191,117.65894056456092,2.0928402243198776,1.9711741640476155,1.967802863482563,1.966523585346423,1.9815528634938193,1.9885493534440024,1.9306733702086878,1.9280069677574114,1.9280069677574114,2.0130968372823212,1.984163177034648,1.9455401638508367,1.9648362466804903,1.9648362466804903,1.9359152335821537,1.6882101296568361,2.0198588060196183
870,19193,405.1074504885004,0.11093281969786406,0.06446285643002714,0.024472070308311222,0.0028374047968409144,0.014229013587878203,0.015890720165338212,-0.0010673205927519414,-0.06121084838138735,-0.06121084838138735,-0.04727395482338359,-0.06716879905986484,-0.08283237542953426,-0.08593242765125297,-0.08593242765125297,-0.10504058785415482,-0.20468654273391795,-0.11163240505665828
871,19195,264.86486486486484,0.45577078871725196,0.3906032671613109,0.3591227859565127,0.37309623105221057,0.37309623105221057,0.3725908190698195,0.34737613410277146,0.2922624810328869,0.2922624810328869,0.3386891185514864,0.32583613477376594,0.309354308671244,0.31059355101251884,0.31059355101251884,0.2977461853834831,0.1987927027178904,0.35041354975864225
872,19197,65.25025861382987,4.873059993114812,4.636946540482588,4.539016342360981,4.57359133393386,4.623691381725395,4.682540077164605,4.606893992763026,4.2951614172986,4.2951614172986,4.469697884627595,4.4175248529229405,4.350621567999479,4.351402882276828,4.351402882276828,4.299252655848716,3.8875872613182354,4.503048962394671
873,20001,363.1194151096669,-0.07008309986873251,-0.11788692889876384,-0.12455170213581501,-0.13596721311288418,-0.11623981637173608,-0.11650878746544224,-0.12384541361859225,-0.07294701154339511,-0.06966467110669006,-0.08073178727048558,-0.09593147249310985,-0.10182517743022246,-0.09678990320376457,-0.09758362681071797,-0.09257893881645163,-0.07046286167612481,0.03097203220209277
874,20003,276.9270035732517,0.37705426073852477,0.3175247813633355,0.31580761331872975,0.30299202671054837,0.2552426501641176,0.2685649355571671,0.1643464689952987,0.09296267047566853,0.09726662611808745,0.08753879316342017,0.07414212197936831,0.07725711342432384,0.08749454557952774,0.09105871227359219,0.10782904446026231,0.12281013293779153,0.29398623368112875
875,20005,346.37149431005537,0.014521241431309617,-0.027722663145422377,-0.035560439565326396,-0.07682230814396696,-0.06469118751415914,-0.05940668115809633,-0.03309749670524853,-0.08276580187022398,-0.0782569479364491,-0.10165625926773503,-0.10615937583977164,-0.11318135715920474,-0.11040049579396372,-0.10698072794460867,-0.09717185512802895,-0.08052925864522609,0.034240383237933214
876,20007,76.95789950203712,3.2563083699752493,3.037572641244484,3.034965953864278,2.9938108722408248,3.176992596440506,3.186255038542183,3.186255038542183,3.1459086666214517,3.1613961155679444,3.1188055483132464,3.056929539704682,3.0206643267764406,3.0408881900322005,3.047341366167905,3.0501034561451954,3.1274988874713907,3.657943619184091
877,20009,334.3382807668522,0.0930884202497535,0.04533640305411346,0.04101245061884051,0.03854630269973813,0.06941318877747515,0.05609950342178216,-0.012656324823504095,-0.03294966564693713,-0.0293847686305575,-0.035947269337333054,-0.05162274573964343,-0.05412401060615801,-0.049335739796371736,-0.04750431972515179,-0.046352704997694505,-0.03253380005101947,0.08134792032626881
878,20011,222.33132276616635,0.513599792765288,0.43940143486015293,0.4326299328424459,0.4630103582865712,0.5065168090733823,0.4908763230933666,0.5806765914213883,0.6611758947302542,0.6682002692324016,0.6422739652613771,0.6199815286192576,0.6042416285239447,0.6128433497073025,0.608743811378903,0.6187725549372285,0.6453550348674009,0.76596788607714
879,20013,429.0359802790308,-0.1363088704000206,-0.18604234628521266,-0.19717539845516585,-0.23100961822639532,-0.21343858897929435,-0.2205588345520424,-0.25859538614545197,-0.2190239547494206,-0.21624590909741737,-0.22318642636517239,-0.23525139935316275,-0.23920557925433383,-0.23426496000713726,-0.23493673688638228,-0.23334805155600735,-0.21646053022429057,-0.12436992826477622
