,FIPS,crime_per_10k_y,live 2a1w1c,min 1a1c,pct_less_hs,pct_hs,pct_some_college,pct_college,unemployment_rate_2019,median_household_income_2019,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
88,4009,235.53427023631937,0.529474265437557,0.529474265437557,0.6267740858996689,0.6503163447611107,0.6503163447611107,0.6877359653097779,0.6835181733271913,0.7238301712547002,0.7556524087501342,0.6868111099366363,0.5700070799914787,0.5700070799914787,0.5700070799914787,0.5700070799914787,0.5100254738555026,0.3200030588617946,0.4712369690501905
91,4013,252.6977930820476,0.5849260413472057,0.5849260413472057,0.5695778282405521,0.5696927578268098,0.5886549390969531,0.5933390995631818,0.6403757469578182,0.6478065879781525,0.6716926957212175,0.6351131108275698,0.6369757832449743,0.6369757832449743,0.6369757832449743,0.6369757832449743,0.5862004511406376,0.4770251105170946,0.628893979621477
92,4015,541.7466979677978,-0.31398815317035733,-0.31398815317035733,-0.27993798916515744,-0.27116043258027633,-0.27511772474844887,-0.23675533113523606,-0.2711894936490301,-0.25543984665645814,-0.2428708597885214,-0.27320392363640333,-0.32034630531575237,-0.32034630531575237,-0.32034630531575237,-0.32034630531575237,-0.3482510714687844,-0.40630002689519906,-0.3411060028763393
93,4017,564.3255335654621,-0.31830150998039886,-0.31830150998039886,-0.2660886554183092,-0.27893742066487714,-0.28273638037427784,-0.27115306272821194,-0.2712358380909047,-0.2631192102175317,-0.2534994713525538,-0.29178156243169806,-0.3396719602716226,-0.3396719602716226,-0.3396719602716226,-0.3396719602716226,-0.36797515552063753,-0.4447894526987727,-0.4074664799564198
94,4019,410.4859628145426,0.05040790756499636,0.05040790756499636,0.05392889612439555,0.05373533881690484,0.060095508930791075,0.05892234904132598,0.09767146401389137,0.03432049730566611,0.04990472039368665,0.020659693534100354,-0.027754861103544193,-0.027754861103544193,-0.027754861103544193,-0.027754861103544193,-0.06909217444348581,-0.14616535277147258,-0.06869860657815163
95,4021,224.7053233396177,0.6233162942298562,0.6233162942298562,0.7296802214793547,0.7538198128805111,0.7575339727029355,0.7801855490650245,0.8071150563105163,0.7897499678377935,0.8237364000851335,0.7642265762987992,0.7674837333515778,0.7674837333515778,0.7674837333515778,0.7674837333515778,0.7073666269677901,0.5692153964714342,0.7387793230409858
97,4025,289.5286910544532,0.46809793494089424,0.46809793494089424,0.460011807948679,0.4622020619555389,0.46599199627875754,0.4699132560647701,0.5262503440381832,0.4330356072923709,0.4538831671318111,0.41913785514731927,0.4113414872284533,0.4113414872284533,0.4113414872284533,0.4113414872284533,0.3795403134112303,0.21250953174762244,0.33310362224968615
99,5001,384.2869342442357,0.14096971909381795,0.14456324414041521,0.2267785815172001,0.19746577120984532,0.13288115903018793,0.16613254795896548,0.09164155445691091,0.03298779422983822,0.03298779422983822,-0.04948839189941978,-0.04948839189941978,-0.07641153756851271,-0.07641153756851271,-0.08177771764220565,-0.09040075266055714,-0.1612871053003957,-0.059257820940590955
101,5005,384.9063972077811,0.053674694683814916,0.05174045518375614,0.04507444899399138,0.03820868532540134,0.035379300087249765,0.054785183122429304,0.1095139836169321,0.17959879519314326,0.17959879519314326,0.06321859860010504,0.05325824245007316,0.0237315030714762,0.0237315030714762,0.014717351334021078,0.0007046375763104518,-0.0778893028781773,0.030854832156054224
102,5007,447.18294283312935,0.012107860003347959,0.014162133301998558,0.01248066841872908,-0.0006083707334325617,-0.06385817475379585,-0.0625017016047269,-0.08994726036242406,-0.08994726036242406,-0.08994726036242406,-0.14339933268552563,-0.17445685882964834,-0.19611821261485662,-0.19611821261485662,-0.20072964272902216,-0.23429870904740746,-0.2654293478374954,-0.19667002537315337
103,5009,300.22169395550094,0.46232788103870925,0.4606190624191324,0.4153465163066361,0.38745746588187346,0.38500604060687804,0.4297755376388841,0.34641003138327386,0.31974772448747757,0.31974772448747757,0.2188519538394602,0.2188519538394602,0.1830407910028553,0.1830407910028553,0.17617202391959563,0.1648376805669518,0.08854365706320921,0.20913678703862826
106,5015,323.88377037562014,0.32864686307866564,0.32521115106839926,0.39009652206086676,0.3873408759468573,0.3059130447189846,0.3212689229924761,0.2531319948129982,0.314748102185612,0.314748102185612,0.19965743957002702,0.19965743957002702,0.16646254389231752,0.16646254389231752,0.16009559044253407,0.14986439025846798,0.09462410164994584,0.20600180881039187
109,5021,240.840554001501,0.4653387493059682,0.46627661835708145,0.5758447970648741,0.5823535332285261,0.4673565219116329,0.5752681809266305,0.5768781186128824,0.6229469633408058,0.6229469633408058,0.42596175520456425,0.42596175520456425,0.36728684024335334,0.36728684024335334,0.3474059880922977,0.34028944831643804,0.20595071267098408,0.36233683536478
112,5027,406.5180102915952,-0.0031018000609251972,-0.006159399689120271,0.058137593814106436,0.06502789703387557,0.05584490312070978,0.06881743999811452,0.11005420466135174,0.16836050378867573,0.16836050378867573,0.05689203960913236,0.05689203960913236,0.02893502272971582,0.02893502272971582,0.020400088037254127,0.0049808110612701295,-0.05620284617527438,0.041181933770541246
113,5029,369.0161173923503,0.15799998570407725,0.1582929494523091,0.1610445668961804,0.1670786934197135,0.06994964979529428,0.09319740454025127,0.15013882054680616,0.1875429842007048,0.1875429842007048,0.08000691185705522,0.08000691185705522,0.045579779690285926,0.045579779690285926,0.03338722273013328,0.025232999868126438,-0.06908562042320265,0.045058759698697326
114,5031,448.1241631827745,0.044585892038231156,0.047158014476826215,0.04374777192313206,0.021523162840682675,-0.04330783123106907,-0.04054955557684292,-0.06051248295944189,-0.04372445113924228,-0.04372445113924228,-0.09641683877439011,-0.13711511496891338,-0.16110687629899145,-0.16110687629899145,-0.16570862076747894,-0.19781483965124913,-0.22876929016817982,-0.1525675096100284
115,5033,340.97861855704195,0.1473493725735402,0.1483540335285216,0.2320723883004161,0.2196689911843901,0.20874934919210575,0.2505914294784204,0.20803783604117188,0.2650711367050369,0.2650711367050369,0.16071378704667572,0.14947025272526004,0.11912754926435065,0.11912754926435065,0.11307980088103986,0.09611903332337901,0.008338920872233757,0.12561288767728707
117,5037,351.5723270440252,0.07531451054420057,0.07712418001226573,0.1830993263398828,0.18232450703494152,0.09324285915209463,0.15812858455694578,0.21714940483116396,0.28119234568447493,0.28119234568447493,0.16638145723155495,0.15564926401488632,0.11951397785072992,0.11951397785072992,0.10671646881937424,0.09361860362960028,-0.0013828594369355018,0.12242688161629167
118,5039,372.6796088989656,-0.05469830864493741,-0.04944944407098473,0.03977639167641667,0.04538791009475385,-0.02486386443382227,0.016950932186107437,0.06480328125172696,0.13401048812233962,0.13401048812233962,0.01906478347203211,0.01906478347203211,-0.015023925278808803,-0.015023925278808803,-0.025222983004411392,-0.03329704874087436,-0.09980928072208373,0.01698563380085205
121,5045,304.4578485827511,0.5569657920240936,0.5709692339386323,0.5554375758916159,0.5453897708059667,0.4770224021577927,0.47999324063095905,0.4000967485716387,0.34124487233703604,0.34124487233703604,0.2559208998982807,0.2055532717439732,0.17373741290995093,0.17373741290995093,0.16696421623027513,0.11437003080817587,0.07414762087086801,0.16999459556999308
122,5047,241.0386677956534,0.536012014556986,0.5435610355894183,0.6861002419789284,0.695281588627348,0.6125558719703306,0.6989830699300694,0.6352916199363752,0.7217216971260363,0.7217216971260363,0.5785356837131295,0.5785356837131295,0.530056537251373,0.530056537251373,0.5172295569217462,0.5057698971815758,0.4068873295023836,0.5683600517713292
124,5051,545.3556097462665,-0.2114694130942011,-0.2175294754381083,-0.21768842424641666,-0.22719879914266883,-0.227811733322276,-0.22379729170622575,-0.20933055542326773,-0.17910933739349955,-0.17910933739349955,-0.23401955759421733,-0.2643011098331186,-0.28231199482180513,-0.28231199482180513,-0.28609329431202457,-0.31178946047695355,-0.348024207956806,-0.29386282893866045
129,5061,280.88190878888554,0.2644909302388825,0.26792606273785413,0.3650960378516186,0.37721336504521785,0.3750980856455137,0.4729865507788975,0.39661688429458897,0.46679223505411516,0.46679223505411516,0.34332398784649754,0.34332398784649754,0.3017216328589616,0.3017216328589616,0.2907141661843522,0.28099931403639267,0.18846266536605794,0.32259462634475233
132,5067,306.4419024683925,0.04745947681949003,0.07144911919089059,0.08744860409974375,0.088900526584627,0.03613302161936072,0.04315214800516465,0.07090452674609704,0.09736356858545037,0.09736356858545037,-0.02918697148361238,-0.02918697148361238,-0.06246846024311703,-0.06246846024311703,-0.07066557366722181,-0.0776273933572893,-0.08286346149582435,-0.0007486548796675763
133,5069,419.39731274501,-0.05000246494441918,-0.056649601536592264,-0.0024903418024206925,-0.029883670208490587,-0.07300911730296977,-0.05335448083230743,-0.039976296430428104,-0.026341208756159085,-0.026341208756159085,-0.12867512067543618,-0.1325583151173234,-0.16447394400122106,-0.16447394400122106,-0.17343554191921906,-0.19189490861038372,-0.25903685969273105,-0.16543067971142866
134,5071,304.3413396986424,0.27689758721381197,0.2732692530949352,0.27042403803579296,0.26253704240218667,0.2604915106378871,0.28906807536672474,0.35054379731949936,0.39019674577245933,0.39019674577245933,0.2411031842135818,0.23924948783334865,0.202365733141169,0.202365733141169,0.1931698468368126,0.17094954429546072,0.09130874176443937,0.19384551016950824
137,5077,421.7826284674852,-0.21336461872179224,-0.21248141089848493,-0.17232515032839335,-0.16473794387479235,-0.1834626962545043,-0.1743461106881845,-0.12315554067753631,-0.12515104601481808,-0.12515104601481808,-0.19899560138329397,-0.19899560138329397,-0.2146705416971022,-0.2146705416971022,-0.21941267081929694,-0.2216294592224921,-0.2560362678291428,-0.1784150878419929
139,5081,241.16151259125584,0.49485935260203373,0.5030010738601489,0.4969258003116639,0.5062092536821321,0.4940392856384854,0.6179832672102727,0.7104744294717942,0.8108095668821846,0.8108095668821846,0.6348308159072755,0.6348308159072755,0.5821517357811414,0.5821517357811414,0.5634951517260134,0.5521802193157761,0.42898830134916377,0.6119486136685817
140,5083,339.8148148148148,0.08671270905576067,0.08589360775622046,0.1419137550722538,0.14593181116243858,0.06931155881150208,0.1599811222337859,0.22331628060906072,0.3009123523594188,0.3009123523594188,0.17290701444401457,0.17290701444401457,0.13552145592427323,0.13552145592427323,0.12228115610693746,0.11342621650540896,0.015968326242255193,0.14755992089921777
145,5093,333.06459739997985,0.018791140634862646,0.02462012801355451,0.04139611234083396,0.020236908910044482,-0.034683719453953876,0.04471911496151315,0.06607491996694592,0.10328677846386203,0.10328677846386203,-0.014487323567007326,-0.014487323567007326,-0.05425603369861087,-0.05425603369861087,-0.06562266644464354,-0.07523055692112435,-0.14960619571432676,-0.06108363183126342
146,5095,261.2051053725141,0.34155777100428053,0.3488600083423745,0.34430269228113963,0.35087023210818624,0.32205375987114415,0.39402172100323196,0.4824626510635799,0.5310092435287515,0.5310092435287515,0.37228855673287,0.37228855673287,0.342805634182906,0.342805634182906,0.3294178501317402,0.31381474542152943,0.21736400850073023,0.34265671621377325
