fips_state_county_code,crime_per_10k
4005,561.8566560638154
4007,768.5464890009081
4009,235.53427023631937
4011,138.94649523019496
4012,1285.6940576768775
4013,252.69779308204758
4015,541.7466979677978
4017,564.3255335654621
4019,410.48596281454263
4021,224.70532333961773
4023,292.9456112008616
4025,289.5286910544532
4027,224.0802207190174
5001,384.28693424423574
5003,173.9834108840785
5005,384.9063972077811
5007,447.18294283312935
5009,300.22169395550094
5011,114.88928008894655
5013,139.02113883069893
5015,323.88377037562014
5017,88.80647994534986
5019,150.85089332013388
5021,240.840554001501
5023,172.88817707691678
5025,26.5352539802881
5027,406.51801029159515
5029,369.0161173923503
5031,448.1241631827745
5033,340.97861855704195
5035,769.7299560393553
5037,351.5723270440252
5039,372.67960889896557
5041,112.29993810239633
5043,193.08831596269886
5045,304.4578485827511
5047,241.0386677956534
5049,146.21178555604786
5051,545.3556097462665
5053,85.31014365127415
5055,867.9534985742488
5057,817.8404191200334
5059,0.0
5061,280.88190878888554
5063,157.68097475511667
5065,122.64499445881049
5067,306.4419024683925
5069,419.39731274500997
5071,304.3413396986424
5073,54.961832061068705
5075,106.0838445807771
5077,421.7826284674852
5079,59.5911593874934
5081,241.16151259125584
5083,339.8148148148148
5085,149.59024693191483
5087,155.44668239279017
5089,158.89195347163928
5091,569.4760820045558
5093,333.06459739997985
5095,261.2051053725141
5097,0.0
5099,210.46228710462287
5101,33.67875647668394
5103,465.0262410737331
5105,119.31322145697933
5107,301.7535868822592
5109,140.99167297501893
5111,390.21524776570305
5113,258.1487619908593
5115,202.36719652727896
5117,101.60561966884094
5119,550.6480369222988
5121,164.87815783590432
5123,191.32449273046814
5125,228.34632525997762
5127,385.6355845745766
5129,331.39387806729064
5131,586.5823110026334
5133,136.3769388352356
5135,118.8895942748312
5137,90.1263378128269
5139,314.89757433287696
5141,236.8085493958346
5143,229.0526700652715
5145,184.59895495632938
5147,133.2079611346184
5149,146.77698312532138
6001,179.00290646584037
6003,599.0783410138249
6005,201.55433813224613
6007,340.4565133543374
6009,198.07671051177186
6011,382.8954723309111
6013,169.39246764981067
6015,410.10725322668605
6017,176.25729150244365
6019,256.66382300628555
6021,439.1928347901155
6023,435.39273976143875
6025,245.09641599611467
6027,344.3619176232275
6029,302.1567323697281
6031,407.42568315484846
6033,487.8048780487805
6035,211.11074171348784
6037,209.48358322973812
6039,276.98786826217787
6041,169.01080810249803
6043,339.02240798792525
6045,403.2564512971685
6047,309.4576938614337
6049,440.9540430482839
6051,152.86624203821657
6053,202.2041472224844
6055,203.86808111423827
6057,219.36161828451336
6059,205.9980023635868
6061,168.63150602851314
6063,328.4001296316301
6065,132.9589185932162
6067,191.50842607271994
6069,201.103399181349
6071,252.6060351354502
6073,199.3816261808932
6075,162.05289574461602
6077,207.31051403045342
6079,250.61126851005727
6081,167.25689593554048
6083,294.7215820218264
6085,149.47143241352234
6087,265.8120877553036
6089,410.64030816193036
6091,194.27402862985687
6093,420.3022658365543
6095,226.25142875037187
6097,268.4454518600684
6099,284.3538949697252
6101,392.21594214944724
6103,301.00439917377525
6105,277.5516848445385
6107,375.005109207976
6109,446.2962962962963
6111,361.5965546267099
6113,231.05699074053132
6115,301.97132616487454
8001,591.1055704781367
8003,428.5628778356378
8005,333.2305968483686
8007,284.8328311091979
8009,290.7140841095117
8011,234.96890117484452
8013,338.40787452731706
8014,187.57592022373512
8015,392.35064485842764
8017,26.680896478121664
8019,280.2865151043289
8021,0.0
8023,0.0
8025,273.9256976545112
8027,282.64331210191085
8029,286.3721865473179
8031,380.414875826713
8033,174.24975798644726
8035,133.89266098689615
8037,185.25900593751965
8039,74.08800300864986
8041,288.61632756451337
8043,287.4833222148099
8045,384.39739956659446
8047,1548.293156447177
8049,133.0847370451331
8051,251.37741046831957
8053,99.50248756218905
8055,196.0214897633222
8057,14.336917562724015
8059,231.142622177384
8061,189.0909090909091
8063,310.9843081312411
8065,157.70062317181737
8067,279.2616491246628
8069,278.271337704956
8071,442.27415416812
8073,208.779443254818
8075,604.4727238701225
8077,436.4885386726108
8079,0.0
8081,449.49843020139366
8083,678.407350689127
8085,481.6791177516898
8087,424.91923022896475
8089,439.39228330965136
8091,41.13533525298231
8093,77.72572402044293
8095,146.0197833254828
8097,193.46113136540043
8099,193.99767866025533
8101,145.01301780788455
8103,223.35673261008296
8105,559.0175953079179
8107,250.73291158771795
8109,112.9125651418645
8111,78.32898172323759
8113,114.41983277101363
8115,4.37636761487965
8117,275.74293848565304
8119,431.34292756619226
8121,128.59767299448868
8123,285.5400969204315
8125,122.31802686986164
9001,162.74708734678245
9003,262.0021010796512
9005,183.270844492055
9007,242.9427512552042
9009,252.23844872153379
9011,313.20818324270664
9013,255.69747657504374
9015,382.4177908437848
10001,289.54806292288805
10003,248.12200417074732
10005,270.48951649247806
11001,162.56487788151313
12001,0.0
12003,0.0
12005,0.0
12007,0.0
12009,0.0
12011,3.575370282561208
12013,0.0
12015,0.0
12017,0.0
12019,0.0
12021,0.0
12023,0.0
12027,0.0
12029,0.0
12031,0.0
12033,0.0
12035,0.0
12037,0.0
12039,0.0
12041,0.0
12043,0.0
12045,0.0
12047,0.0
12049,0.0
12051,0.0
12053,0.0
12055,0.0
12057,0.0
12059,0.0
12061,0.0
12063,0.0
12065,0.0
12067,0.0
12069,0.0
12071,0.0
12073,0.0
12075,0.0
12077,0.0
12079,0.0
12081,0.0
12083,0.0
12085,0.0
12086,0.5549203599199041
12087,0.0
12089,0.0
12091,0.0
12093,0.0
12095,0.0
12097,0.0
12099,0.0
12101,0.0
12103,0.0
12105,0.0
12107,0.0
12109,0.0
12111,0.0
12113,0.0
12115,0.0
12117,0.0
12119,0.0
12121,0.0
12123,0.0
12125,0.0
12127,0.0
12129,0.0
12131,0.0
12133,0.0
13001,296.07218110108596
13003,49.51690821256039
13005,187.68433282688352
13007,0.0
13009,173.2745304349773
13011,150.29552490852802
13013,7.580370568279255
13015,88.03951041442988
13017,78.59371250299975
13019,173.27505463627847
13021,146.72922919642974
13023,347.65625
13025,76.58990069723221
13027,291.98523596098073
13029,150.40089883049896
13031,140.83966044838226
13033,108.69077026723556
13035,562.6883540436775
13037,20.621827411167512
13039,14.442037438204745
13043,126.82836511757083
13045,177.19134478727787
13047,328.28729933899905
13049,272.12457600986744
13051,236.13470707513562
13053,0.0
13055,149.05369182032328
13057,138.98825522172766
13059,9.494754537247454
13061,91.22807017543859
13063,250.67929428776037
13065,398.43042559613644
13067,146.51454359811063
13069,172.65786359100508
13071,238.7646619514124
13073,60.0357686790235
13075,594.758064516129
13077,160.96184683252255
13079,118.1936746005869
13081,622.8866346324969
13083,0.0
13085,233.9848204805537
13087,293.9950748247774
13089,83.4760754276653
13091,210.76588165446267
13093,184.4473956027741
13095,397.8005267275672
13097,175.2774097973021
13099,439.6728016359918
13101,87.63144717075613
13103,183.89536716041601
13105,471.0221285563751
13107,60.950460565510284
13109,93.694368968425
13111,212.66864852504003
13113,239.45068226803764
13115,92.23454510208038
13117,116.83310488871484
13119,452.4221453287197
13121,85.34456367953798
13123,240.43715846994536
13125,40.24144869215292
13127,131.99436140592053
13129,292.8993061548552
13131,162.42709008425146
13133,295.97364159267323
13135,101.87925120943498
13137,154.91476401244577
13139,163.70571560027904
13141,90.10105929623768
13143,207.43243243243242
13145,81.14727492696746
13147,105.19291910350512
13149,326.8194070080863
13151,98.19132521858391
13153,217.36641949556747
13155,206.08649225840898
13157,93.83599339570722
13159,261.3215608088864
13161,165.3112918277563
13163,219.14572534610588
13165,73.32722273143905
13167,0.0
13169,327.12896228395493
13171,136.83548285624408
13173,240.48676839868648
13175,234.3982011794154
13177,235.7465306804882
13179,106.53918945376232
13181,30.379746835443036
13183,208.9597879822639
13185,274.484007654456
13187,18.9371167488277
13189,101.51811492968241
13191,336.4042434394193
13193,50.95344707789701
13195,202.34220328176906
13197,83.18264014466547
13199,306.41068607267675
13201,49.76008530300338
13205,286.2864685266943
13207,99.41435904851421
13209,28.735632183908045
13211,45.368221143701206
13213,180.32910060861073
13215,501.7082055609294
13217,136.55177399822873
13219,112.45761021344504
13221,337.33979679925625
13223,123.48936935856298
13225,431.46638749719585
13227,105.3381664962667
13229,194.52449567723343
13231,85.53405324494815
13233,221.1898978942156
13235,199.10494109051055
13237,103.82363702890596
13239,0.0
13241,234.35182438445563
13243,0.0
13245,19.015465581014322
13247,135.89698591672882
13249,152.14910612400152
13251,209.31071815229157
13253,247.06309797747366
13255,822.8105906313646
13257,298.13425658780534
13259,46.6988727858293
13261,511.0384300899427
13263,24.602263408233558
13265,0.0
13267,181.05080467024297
13269,128.4149565655294
13271,1.8974131933464042
13273,224.86461031316225
13275,352.3206275499854
13277,143.20926793196944
13279,165.9642710625443
13281,182.27215980024968
13283,409.30506478209657
13285,191.78276940574352
13287,57.773783540890996
13289,145.91319401508594
13291,136.46826701742847
13293,218.1413893574605
13295,236.3218257813517
13297,278.2267008904522
13299,334.8986305992183
13301,19.297568506368197
13303,124.27261071111549
13305,140.19634211941906
13307,0.0
13309,1.2683916793505834
13311,160.05016005016006
13313,310.7111298935802
13315,67.42857142857143
13317,254.36714679742568
13319,528.6048845767816
13321,270.0283455169327
15001,76.88869021010281
15003,138.63957608046758
15007,0.0
15009,472.66756232273474
16001,378.9060638643902
16003,92.87206872533085
16005,363.7334060118784
16007,136.35616888450798
16009,1084.3503618101306
16011,305.14816567029374
16013,147.78540509815923
16015,114.80908152734777
16017,233.0853545802703
16019,275.5439029924118
16021,82.45382585751979
16023,38.65481252415926
16025,44.091710758377424
16027,249.3172647110773
16029,205.57589411433398
16031,171.16742833402577
16033,296.91211401425176
16035,15.907283263265539
16037,69.93006993006993
16039,268.2285964528137
16041,65.41115583668775
16043,164.90166414523452
16045,183.8977349181431
16047,81.42359971107756
16049,237.17794365518904
16051,66.993300669933
16053,204.30814766093891
16055,401.7082126071413
16057,144.50724993855982
16059,72.5181295323831
16061,64.38320885912954
16063,61.065877128053295
16065,86.14392584569659
16067,151.33488792652167
16069,410.53846342721044
16071,134.5390383767093
16073,102.77754183300772
16075,548.1007866066545
16077,163.34405144694534
16079,224.0024889165435
16081,110.97099621689786
16083,292.23077098696376
16085,182.06039076376555
16087,336.14268914151313
17001,0.0
17003,0.0
17005,0.0
17007,0.0
17009,0.0
17011,0.0
17013,0.0
17015,0.0
17017,0.0
17019,0.0
17021,0.0
17023,0.0
17025,0.0
17027,0.0
17029,0.0
17031,0.0
17033,0.0
17035,0.0
17037,0.0
17039,0.0
17041,0.0
17043,0.0
17045,0.0
17047,0.0
17049,0.0
17051,0.0
17053,0.0
17055,0.0
17057,0.0
17059,0.0
17061,0.0
17063,0.0
17065,0.0
17067,0.0
17069,0.0
17071,0.0
17073,0.0
17075,0.0
17077,0.0
17079,0.0
17081,0.0
17083,0.0
17085,0.0
17087,0.0
17089,0.0
17091,0.0
17093,0.0
17095,0.0
17097,0.0
17099,0.0
17101,0.0
17103,0.0
17105,0.0
17107,0.0
17109,0.0
17111,0.0
17113,0.0
17115,0.0
17117,0.0
17119,0.0
17121,0.0
17123,0.0
17125,0.0
17127,0.0
17129,0.0
17131,0.0
17133,0.0
17135,0.0
17137,0.0
17139,0.0
17141,0.0
17143,0.0
17145,0.0
17147,0.0
17149,0.0
17151,0.0
17153,0.0
17155,0.0
17157,0.0
17159,0.0
17161,0.0
17163,0.0
17165,0.0
17167,0.0
17169,0.0
17171,0.0
17173,0.0
17175,0.0
17177,0.0
17179,0.0
17181,0.0
17183,0.0
17185,0.0
17187,0.0
17189,0.0
17191,0.0
17193,0.0
17195,0.0
17197,0.0
17199,0.0
17201,270.9837416860895
17203,0.0
18001,61.07594054159578
18003,180.98495754037955
18005,563.8587772055557
18007,18.509949097639982
18009,170.6630258554484
18011,72.10205213533
18013,5.239717055279016
18015,2.480281760007937
18017,129.01353454871645
18019,261.07655037941777
18021,4.591192562268049
18023,156.24029322233955
18025,14.204545454545455
18027,35.33357288297999
18029,14.314516129032258
18031,18.536368354711946
18033,37.764524374237226
18035,132.50058879458484
18037,114.66816437330338
18039,36.231008912828194
18041,4.795744866373108
18043,65.62148912266368
18045,23.969024645074057
18047,145.9264188611085
18049,32.43027490894577
18051,206.52400990837737
18053,238.77410993367386
18055,64.53229747509555
18057,73.9632283574012
18059,96.2409127363982
18061,15.039447731755423
18063,84.00926998841253
18065,19.160678954493388
18067,575.8971871968962
18069,13.53478993453581
18071,289.4600500078841
18073,53.5607420706164
18075,263.0818155536282
18077,49.61701863739262
18079,222.4399448436026
18081,214.99480003781792
18083,89.44106133101349
18085,59.48379732386328
18087,164.0252966817002
18089,144.2737854407872
18091,265.0966678505405
18093,444.16243654822335
18095,334.89907520960116
18097,306.05475848552413
18099,102.2791160316568
18101,55.778451903317354
18103,156.96773284486403
18105,153.8222917565818
18107,98.56188073752372
18109,24.866785079928952
18111,6.423065943477019
18113,58.98899991602989
18115,3.4340659340659343
18117,11.288998357963875
18119,6.250901572342165
18121,0.0
18123,36.64537744738771
18125,48.40661557079467
18127,80.66738188618629
18129,10.795681727309077
18131,123.48668280871672
18133,15.328910854454634
18135,67.10052952827519
18137,49.749500753249485
18139,160.16377649325625
18141,101.80092345615424
18143,208.87400586019254
18145,233.79883885140438
18147,6.557707828894269
18149,131.7109337520171
18151,144.3346489585434
18153,16.468878663114555
18155,7.448096080439438
18157,242.4458780630849
18159,126.15364185645043
18161,2.8608210556429694
18163,264.39194811349347
18165,112.11198237314497
18167,246.98935230390106
18169,18.619582664526487
18171,66.69091790954286
18173,151.64734061959678
18175,31.480289046290334
18177,150.36907389087588
18179,221.01033295063147
18181,93.72926343729264
18183,93.77190932460856
19001,27.318475916606758
19003,466.2199888330541
19005,143.8376168224299
19007,301.85004868549174
19009,97.9848400813459
19011,31.024191014765943
19013,176.41618146530809
19015,232.2300183038438
19017,102.79060429632604
19019,410.0184650347995
19021,296.20612700344896
19023,44.382801664355064
19025,20.844189682126107
19027,185.2593631083517
19029,241.644437470579
19031,114.2824326652501
19033,462.4085950256762
19035,124.44046553267682
19037,102.95358649789029
19039,371.71157737778253
19041,355.15538047895956
19043,73.48652746996383
19045,286.037456768103
19047,128.873528205729
19049,102.1059349074665
19051,87.74852826835499
19053,11.557724412482342
19055,133.49368610944077
19057,499.62637532531113
19059,168.85909435871488
19061,255.5250046515474
19063,154.06624848684933
19065,141.62117622824184
19067,123.59118852459017
19069,100.32102728731942
19071,299.7827661115134
19073,62.99212598425197
19075,60.54160189806103
19077,25.37593984962406
19079,291.3146333220683
19081,57.488063918932085
19083,207.1608190635852
19085,132.4266284896206
19087,459.34979712468066
19089,48.37822979659153
19091,177.40232312566
19093,32.453164183507894
19095,89.16879715657542
19097,255.10733174323346
19099,204.3022375959356
19101,104.91590503488183
19103,191.33877948353657
19105,66.35025184037194
19107,59.17743367195976
19109,145.67382613998237
19111,238.80242366638944
19113,298.7432484908391
19115,185.8031929286552
19117,260.1796756504492
19119,228.29500127302046
19121,99.18068132815868
19123,276.54411428048166
19125,61.630039383098335
19127,429.06452344360184
19129,395.67625275238544
19131,123.93936504909905
19133,182.09408194233689
19135,126.84442143411856
19137,195.5024311183144
19139,286.2832376713131
19141,124.0694789081886
19143,114.09395973154362
19145,223.3119077595918
19147,284.322609877662
19149,230.59369870691378
19151,0.0
19153,239.83072207361394
19155,356.9740460639395
19157,132.41468403487997
19159,6.091370558375635
19161,84.41896821261074
19163,427.28735088761147
19165,104.8126473927854
19167,60.21666474587992
19169,193.8757938879491
19171,148.3164882483105
19173,42.31770833333333
19175,140.0879622088288
19177,105.52182711766406
19179,536.4444825712733
19181,188.85279267290306
19183,166.6138452483361
19185,160.20103659494268
19187,207.57994248127795
19189,67.13984270093997
19191,117.65894056456092
19193,405.10745048850043
19195,264.86486486486484
19197,65.25025861382987
20001,363.11941510966693
20003,276.9270035732517
20005,346.37149431005537
20007,76.95789950203712
20009,334.3382807668522
20011,222.33132276616635
20013,429.03598027903075
20015,242.2653382275826
20017,19.193857965451055
20019,58.22862396567575
20021,126.79329157405536
20023,41.54078549848943
20025,91.0010111223458
20027,218.54471955533097
20029,252.9589231840334
20031,114.99877660875948
20033,46.26951995373048
20035,223.3201016649056
20037,351.95889531149646
20039,115.54621848739497
20041,173.01784078046677
20043,161.14240796541335
20045,13.056428250846627
20047,49.64539007092199
20049,93.4199837530463
20051,330.05715878990657
20053,152.9698942229455
20055,445.7656374147237
20057,449.58443018131265
20059,291.72213955673897
20061,652.3762253381312
20063,80.86253369272238
20065,44.4624090541633
20067,151.45256780944513
20069,179.34241115908335
20071,49.140049140049136
20073,480.73701842546063
20075,166.02316602316603
20077,104.85651214128035
20079,265.55943542944334
20081,128.9180990899899
20083,83.19467554076539
20085,439.8095669916119
20087,106.24240181827793
20089,24.91103202846975
20091,119.40936873672746
20093,71.28309572301426
20095,145.2081316553727
20097,553.9358600583091
20099,131.72560543114804
20101,84.58035133376708
20103,251.295590104625
20105,3.3433634236041456
20107,81.05057966553811
20109,238.7640449438202
20111,213.13640730067243
20113,104.89264343541006
20115,107.26351351351352
20117,35.2112676056338
20119,34.27172582619339
20121,107.08938220167958
20123,184.79149632052332
20125,414.8120087129463
20127,1.8304960644334616
20129,223.24865280985372
20131,96.7041641997237
20133,72.52774974772957
20135,192.5820256776034
20137,109.4416620293081
20139,57.34450816056462
20141,32.126168224299064
20143,62.554300608166805
20145,47.69964609939991
20147,85.4052002277472
20149,192.5190280434694
20151,861.9210977701545
20153,111.77644710578842
20155,369.63504592190856
20157,144.9588922544353
20159,58.24420205443185
20161,209.32625649913345
20163,78.2975306163421
20165,261.35249918327344
20167,225.19250326892345
20169,569.5863432298114
20171,147.54098360655738
20173,205.34200332902944
20175,131.97499421162306
20177,32.98465987393534
20179,110.75949367088607
20181,296.2710710028946
20183,19.635343618513325
20185,41.06280193236715
20187,25.60163850486431
20189,38.009049773755656
20191,156.22852430476016
20193,317.25222863135815
20195,39.811798769453496
20197,113.57018054746652
20199,19.96007984031936
20201,63.361908311591506
20203,76.73860911270984
20205,128.4746554543331
20207,66.41366223908918
20209,72.00920753716458
21001,684.8958333333334
21003,535.9082109636904
21005,250.30793594932254
21007,520.5306380290588
21009,578.7084095683405
21011,144.75271411338963
21013,651.966581467211
21015,404.65957928070577
21017,421.6747789808285
21019,758.3434887648857
21021,462.04839244282397
21023,249.57181306581845
21025,110.80994897959182
21027,244.66935246143265
21029,235.24222597956336
21031,424.2614707730987
21033,689.5732721083049
21035,279.22988652301416
21037,325.28270277816557
21039,256.627783669141
21041,966.504491017964
21043,224.9076871433367
21045,349.0136570561457
21047,575.3625022854169
21049,761.1969165308209
21051,447.512976868417
21053,355.2450305058059
21055,210.550147158705
21057,219.39779089120896
21059,575.7249632211373
21061,197.00809286356576
21063,55.114934803064926
21065,396.9888502237057
21067,511.2705860704757
21069,244.07203949655798
21071,289.2421231904627
21073,1803.10126333189
21075,661.4591989363471
21077,584.636301835486
21079,204.302299112224
21081,612.4157728958176
21083,659.6745999731074
21085,338.557516737675
21087,188.47309478284623
21089,96.17035892151812
21091,166.83807564849732
21093,525.219030016399
21095,896.8782478155433
21097,230.43199315654405
21099,179.64704639120785
21101,828.0577919929415
21103,907.1756103606394
21105,213.69485294117646
21107,715.9803043867502
21109,180.03884655610338
21111,460.75836000368776
21113,466.31743405936953
21115,323.7150586113616
21117,582.4483287704203
21119,89.80631324978219
21121,408.96244083495077
21123,394.56163711542507
21125,913.7675185490519
21127,205.4794520547945
21129,578.4766301211772
21131,331.9294023265142
21133,260.833178352241
21135,61.65791276547157
21137,326.93877551020404
21139,127.54823939823395
21141,387.6746952126078
21143,506.2972292191436
21145,611.0061008405944
21147,268.71735345327915
21149,254.7632008709853
21151,752.4412490610581
21153,210.6212096377643
21155,496.8879668049792
21157,318.29896907216494
21159,269.4421915833108
21161,534.0062202922364
21163,286.58302170342154
21165,234.5813267049868
21167,309.8993057152053
21169,310.6523699769516
21171,216.98290437723088
21173,406.2312338832173
21175,88.32188420019628
21177,311.64069660861594
21179,176.45778938207138
21181,250.9111298009532
21183,257.6268364756316
21185,170.917185842559
21187,131.88232039103568
21189,572.1393034825871
21191,212.10230817217717
21193,1133.9042428960686
21195,611.6724738675958
21197,594.9878738884397
21199,513.3368443879922
21201,71.09004739336493
21203,416.31623212783853
21205,952.7287482247921
21207,633.1533963112911
21209,359.9052880820837
21211,270.6714930654411
21213,746.7898780422286
21215,79.71703093654314
21217,648.1771240807385
21219,262.8786023348845
21221,238.5835384194695
21223,142.06227062862555
21225,269.57369740874896
21227,552.0771479897477
21229,233.30851327872924
21231,653.7875436268004
21233,277.6068901876346
21235,743.986729333702
21237,289.0416725129788
21239,248.63849765258215
21999,inf
22001,255.68924928066963
22003,218.14322773366874
22005,171.4629817444219
22007,353.8217282830574
22009,310.54038523996303
22011,125.21159685090147
22013,280.6803447486843
22015,228.7079706434545
22017,425.93743353199017
22019,379.43913276679086
22021,651.9538368090706
22023,0.0
22025,0.0
22027,61.763769500159185
22029,386.40837045478094
22031,198.72872068386062
22033,462.1830531359978
22035,173.56089094590683
22037,130.44844928751047
22039,39.777007684194665
22041,390.8011423418007
22043,1.788109074653554
22045,0.0
22047,266.8803352953866
22049,222.71573604060916
22051,273.0562002844528
22053,171.69979612640162
22055,587.8665202497829
22057,270.7902654686125
22059,159.12615467601645
22061,432.2367720643032
22063,562.7884745714347
22065,214.838416021848
22067,356.1841419928683
22069,683.834272594448
22071,411.6117191975625
22073,331.4197940667266
22075,161.29724164557504
22077,270.89284068921035
22079,602.59920558405
22081,380.70154435532146
22083,523.8428471458562
22085,320.10726107177277
22087,41.15914171698389
22089,334.1638296658362
22091,307.1739992072929
22093,182.28164678722587
22095,249.51340196515255
22097,421.32541700631435
22099,531.3601920624203
22101,810.8826294918442
22103,244.58991143627262
22105,536.8803441026365
22107,103.47206254311335
22109,514.140681653372
22111,296.7747764025657
22113,199.32330575190113
22115,279.48551165572087
22117,565.8500724339985
22119,269.55726785947496
22121,244.37927663734115
22123,273.8084262929842
22125,562.2882460255408
22127,327.0087681471899
23001,300.6683576176106
23003,325.27630514871055
23005,201.9495784695201
23007,221.79105476198444
23009,158.95507475430088
23011,402.18482866730346
23013,146.347575491793
23015,179.3956283201254
23017,162.84502898676126
23019,245.16512942576614
23021,133.03108035554493
23023,223.45744532275634
23025,223.11450442075284
23027,68.11238543596934
23029,195.04279487097904
23031,193.74312094165597
24001,590.5332192757343
24003,350.1100528807553
24005,261.23607732375086
24009,453.18567994169285
24011,420.8622249020199
24013,150.15940947576792
24015,559.0995103489983
24017,318.37025919866153
24019,684.6381558228884
24021,308.11019953728197
24023,386.8779846356149
24025,241.41246187913222
24027,112.85629754083031
24029,415.928281038257
24031,119.88944632357949
24033,110.10002702245501
24035,171.72500149066843
24037,333.383483932633
24039,546.5189376080465
24041,377.1166798462084
24043,396.6103495909042
24045,456.89262635755045
24047,781.6920513118629
24510,468.572882882732
25001,177.42469380999668
25003,182.4884792626728
25005,216.59074801537128
25007,255.22577664857374
25009,106.82433261678494
25011,224.388580198667
25013,209.29576018889233
25015,131.88087696106552
25017,82.14087267948167
25019,151.8476257351005
25021,74.74822361123537
25023,166.6405535213093
25025,122.70520570152368
25027,167.8091370264221
26001,57.42651352929726
26003,191.88110026619344
26005,321.28078639706547
26007,244.7776040926531
26009,100.03864153535702
26011,137.53773901375376
26013,70.43964051493806
26015,171.38380178239154
26017,237.3743255308412
26019,93.01538981904278
26021,285.7980838167243
26023,185.81354015188236
26025,265.8104980213544
26027,151.02334350521875
26029,180.04272200183095
26031,207.09130844053968
26033,189.06886934134306
26035,196.09122646742145
26037,97.34866531889415
26039,331.4797429046003
26041,214.19948906543894
26043,91.57944814462417
26045,151.63067304576558
26047,201.250190577832
26049,188.80766989777
26051,325.86719524281466
26053,181.17157619271288
26055,325.90825569775313
26057,128.37066097233946
26059,303.57613566470434
26061,59.891861915985025
26063,84.26238008815142
26065,202.77568599924356
26067,277.0973429235642
26069,226.26975848511594
26071,176.2674904597492
26073,306.8810143135332
26075,193.03677492733476
26077,218.7086491038133
26079,137.68399843286505
26081,175.7238209305044
26083,9.51927653498334
26085,47.062778384738216
26087,129.76212176449144
26089,41.81378925850213
26091,230.4594881857575
26093,55.455175035277826
26095,274.5223952480334
26097,137.12686567164178
26099,124.91901707256983
26101,202.3794922114559
26103,219.97917892545152
26105,237.32544541514756
26107,286.7449394572984
26109,409.12080684060516
26111,56.18316193048238
26113,217.03169456759082
26115,49.12841056734518
26117,253.8817931379915
26119,58.8235294117647
26121,267.99413943078645
26123,306.198193739948
26125,113.22209916013865
26127,293.15470590448956
26129,334.32606398309156
26131,54.683365672958196
26133,290.60269968188464
26135,177.7020447906524
26137,228.64555884379942
26139,150.12260126113898
26141,105.2548274770497
26143,90.92822563670806
26145,242.79900639501085
26147,162.98609750083767
26149,251.729407318556
26151,37.45685117634098
26153,165.0206275784473
26155,228.15878079035974
26157,168.66033308973422
26159,373.5532792337368
26161,116.9543647604659
26163,192.9248087336365
26165,365.96659994622536
27001,143.3714393987242
27003,144.82210418989786
27005,227.3522210563134
27007,605.963994983953
27009,148.59676992321948
27011,155.7128412537917
27013,395.71797711332596
27015,104.11661060387635
27017,68.95589056393077
27019,116.12288640152417
27021,326.8097325071785
27023,58.956916099773245
27025,140.00107007187316
27027,284.8322189298624
27029,96.52509652509653
27031,96.08277900960829
27033,160.00715115759363
27035,263.01630977818087
27037,172.3144117081949
27039,153.8387807917186
27041,244.0686852798532
27043,136.33365095653448
27045,17.584715555344328
27047,255.19131095044733
27049,224.0902506474694
27051,4.99001996007984
27053,241.80595874473056
27055,236.92324336019908
27057,349.4347379239465
27059,161.10156619606084
27061,112.14745725072174
27063,54.83346872461413
27065,15.455950540958268
