,FIPS,crime_per_10k,violent_crime_per_10k,hard_drugs_crime_per_10k,soft_drugs_crime_per_10k,commerce_crimes_per_10k
26,1051,375.0794659885569,51.60614786283236,1.994440497114294,12.714558169103624,37.76971691410194
27,1053,230.8533916849015,28.719912472647703,26.2582056892779,11.761487964989058,22.702407002188185
28,1055,148.22280852577595,38.142669393966344,1.877488907993162,9.881520568385064,30.830344173361397
29,1057,120.52054618885826,13.462401435989486,1.2821334700942368,0.6410667350471184,8.974934290659657
30,1059,173.36057723006195,33.52276355277441,2.8733797330949495,7.023817125343209,21.709980205606282
31,1061,239.96343414336863,42.27927173002209,3.8089433991010897,9.141464157842615,14.47398491658414
32,1063,100.68762278978389,44.20432220039292,3.6836935166994107,4.911591355599214,7.367387033398821
33,1065,6.84603272403642,0.684603272403642,0.0,0.0,0.684603272403642
34,1067,283.2383389554496,37.222286844247996,13.958357566592996,9.305571711061999,9.887169943003373
35,1069,409.1748006925814,63.93058964552771,19.69290484616702,19.788039652187148,47.47226820404513
36,1071,91.14356080439039,14.932030174336301,4.6541392751178075,3.8784493959315065,36.65134679155274
37,1073,111.87861702807773,13.80597355707027,5.129672644688734,7.808670821143384,18.889981460114893
38,1075,74.81659039732695,19.612115929396385,0.7263746640517178,3.6318733202585896,13.074743952930922
39,1077,256.9266248741352,24.902285596734554,4.439103084635289,4.0060198568659935,15.915808620521648
40,1079,178.0976487450825,38.42517764020616,3.9645024549419046,2.4396938184257877,9.453813546399926
41,1081,227.4662224689987,30.538589672404218,2.652847183663397,3.269788389166512,21.099389228206554
42,1083,83.23332856246353,12.11066949982935,0.22019399090598818,1.7615519272479054,13.652027436171267
43,1085,23.414435508500457,14.252265092130713,0.0,1.0180189351521938,1.0180189351521938
44,1087,130.45160577082527,48.64297164335858,2.211044165607208,0.552761041401802,13.81902603504505
45,1089,116.08860728751493,27.956252243111454,8.068455039276374,8.68910542691302,21.884672364057327
46,1091,238.77745940783188,56.7759736814178,3.183699458771092,6.367398917542184,44.57179242279528
47,1093,226.3972426843279,41.56247888085423,9.799283638575387,11.150908968034061,35.4801648982902
48,1095,257.40932642487047,21.6580310880829,1.9689119170984457,5.492227979274611,27.150259067357513
49,1097,118.22067375877957,39.86595375066141,6.910098650114645,1.304703940930737,29.766578800493857
50,1099,13.435700575815739,1.9193857965451055,0.9596928982725528,0.9596928982725528,1.9193857965451055
51,1101,38.12017395935031,22.366202183367356,0.4437738528445904,1.286944173249312,7.721665039495873
52,1103,228.5651885389804,27.384142397540465,2.7720144144749552,2.940015288079498,30.912160743235862
53,1105,155.9367342392515,44.55335263978615,0.0,2.2276676319893074,10.024504343951882
54,1107,37.55445395823945,12.017425266636623,0.5007260527765259,1.0014521055530519,3.505082369435682
55,1109,298.57450886439864,71.27455678006709,1.1978917105893627,8.385241974125538,27.850982271202685
56,1111,76.20138307712637,30.392459146368324,1.321411267233405,2.2023521120556753,9.249878870633838
57,1113,119.88148858556968,24.318816255929853,1.0275556164477402,9.076741278621705,16.954667671387714
58,1115,291.8140474987367,38.01277045339703,2.9858973770039965,6.546005788047223,14.010749230557215
59,1117,120.38133802265695,16.489164635959945,2.2437787321084737,9.444743035154273,16.489164635959945
60,1119,90.69933964515872,33.415546185058474,0.7956082425013923,2.3868247275041767,13.52534012252367
61,1121,252.0752114991911,61.792240167608135,4.243243960007426,7.558278303763227,21.083618426286893
62,1123,376.1375647735183,85.59127587718167,22.686844208409603,12.116837247673308,49.24076413416175
63,1125,117.23776390411285,40.84258685602631,3.717294953057237,11.819091645617881,25.735118905780872
64,1127,245.56638188335992,29.215293021492982,8.843548157857335,12.159878717053834,38.374682184988075
65,1129,142.9363563551229,20.331464481547656,4.9288398743145825,1.8483149528679688,5.544944858603906
66,1131,111.24845488257108,28.52524484168489,7.606731957782637,6.655890463059809,7.606731957782637
67,1133,156.9658917359579,33.93857118615306,0.8484642796538266,4.666553538096046,11.030035635499745
68,2013,0.0,0.0,0.0,0.0,0.0
69,2016,185.5916982638196,73.83755737377768,3.9912193175014967,0.0,13.969267611255239
70,2020,425.1540501371073,136.69017241798764,5.734522870319847,9.766066221575011,56.75439907413522
71,2050,1451.7114914425426,793.0929095354523,0.0,10.69682151589242,53.484107579462105
72,2060,492.9577464788732,246.4788732394366,11.737089201877934,0.0,35.2112676056338
73,2070,914.7609147609148,357.5883575883576,0.0,0.0,54.054054054054056
74,2090,385.96595643375787,115.76002856802761,7.439590524937508,5.654088798952507,87.78716819426258
75,2100,53.25686194182712,28.676771814829987,0.0,0.0,0.0
76,2105,0.0,0.0,0.0,0.0,0.0
77,2110,471.23546054699784,139.57874882112543,6.6016975793775545,15.403961018547626,71.04684061615845
78,2122,437.3259052924791,97.02878365831013,12.534818941504179,36.211699164345404,125.81244196843082
79,2130,656.5656565656566,202.02020202020205,20.442520442520443,6.012506012506013,141.8951418951419
80,2150,373.2974609046578,104.25424583823776,15.133680847486128,0.0,31.948881789137378
81,2170,690.0298831839175,100.51616408584624,12.496604183645749,18.473240967128497,85.84623743547948
82,2180,1333.6753013593227,546.293921518338,0.0,0.0,61.5542446781226
83,2185,336.7003367003367,147.94408733802675,0.0,0.0,5.101520253035405
84,2188,1246.9437652811737,586.7970660146699,0.0,6.112469437652812,88.63080684596576
85,2198,280.2859292701279,82.76899924755455,0.0,0.0,30.097817908201655
86,2220,301.9266917293233,85.76127819548873,21.14661654135338,2.3496240601503757,43.46804511278195
87,2230,34.51251078515962,17.25625539257981,0.0,0.0,8.628127696289905
88,2261,108.60755389852488,24.315124007132436,3.242016534284325,0.0,14.589074404279462
89,2275,100.44194455604661,44.194455604660504,0.0,0.0,32.14142225793491
90,4001,1397.4783600990843,234.21191794928887,13.359681594255337,31.590080436416265,33.95585738539898
91,4003,378.11631057347245,42.93715489855899,3.3272334054233905,69.07970308402848,69.55502214194611
92,4005,561.8566560638154,114.48245570534937,16.010541453842176,79.20259002387412,72.18912274984592
93,4007,768.5464890009081,119.72052854945422,14.455419855816452,90.43903704664652,92.10697010693305
94,4009,235.53427023631937,40.82594017429536,2.0936379576561723,33.759912067205775,44.751511344900685
95,4011,138.94649523019496,3.1107424305267526,3.1107424305267526,34.21816673579428,9.332227291580256
96,4012,1285.6940576768775,127.9086232123472,29.263227450795302,294.99221220559775,264.31302213621564
97,4013,252.69779308204758,57.50750787517171,15.134843463779998,24.07016655005929,49.29119559030453
98,4015,541.7466979677978,86.83692584951744,30.684593678120034,51.64686632994238,74.88558488060515
99,4017,564.3255335654621,112.12542171065688,6.043767702827041,52.589799563405435,64.40671850475383
100,4019,410.48596281454263,79.03915284086351,24.028819302514812,22.968724333286218,57.598493328086974
101,4021,224.70532333961773,51.15100714493734,8.605456253407695,20.758199817380394,30.26142631605454
102,4023,292.9456112008616,36.833602584814216,0.0,55.5735056542811,68.28217555196554
103,4025,289.5286910544532,55.342934622965615,18.17802544923563,41.20920055002363,37.46290959093057
104,4027,224.0802207190174,46.07649538534796,3.0811030348864894,26.842943106965624,38.56047131539758
105,5001,384.28693424423574,83.11984059208653,12.524907486478794,130.3729006547111,29.6043267862226
106,5003,173.9834108840785,47.54197855553308,4.551891563827635,45.518915638276354,22.759457819138177
107,5005,384.9063972077811,61.50691952844695,2.684825852432208,67.85287154328671,74.68697371311416
108,5007,447.18294283312935,66.0213214585883,5.013344343030715,73.2464353647208,50.20716908241053
109,5009,300.22169395550094,86.27367183952563,1.8697080584417318,66.77528780149044,44.338791100189646
110,5011,114.88928008894655,59.2976929491337,1.853052904660428,19.457055498934494,14.824423237283424
111,5013,139.02113883069893,59.03637402399543,0.0,32.374785755094265,70.46276899638164
112,5015,323.88377037562014,56.34301913536498,7.087172218284905,24.45074415308292,26.576895818568392
113,5017,88.80647994534986,16.590221528252172,1.9517907680296673,9.758953840148335,8.783058456133503
114,5019,150.85089332013388,54.212039786923114,2.357045208127092,25.45608824777259,29.698769622401358
115,5021,240.840554001501,38.889267926587976,4.775875008528348,92.106160878761,29.337517909531282
116,5023,172.88817707691678,45.17268284670034,2.4639645189109274,55.84986242864769,18.89039464498378
117,5025,26.5352539802881,8.845084660096031,0.0,5.0543340914834465,3.790750568612585
118,5027,406.51801029159515,30.01715265866209,3.4305317324185247,52.315608919382505,42.45283018867924
119,5029,369.0161173923503,68.79961510704835,8.660091412076017,115.94900168390666,47.63050276641809
120,5031,448.1241631827745,87.52994325582242,8.561721816906669,103.46931897878697,82.15609658350867
121,5033,340.97861855704195,60.19215186942933,6.614522183453772,45.47484001124469,39.68713310072263
122,5035,769.7299560393553,186.72807201172284,34.95917940129789,136.48733514758217,93.15469960226082
123,5037,351.5723270440252,86.79245283018868,1.2578616352201257,109.43396226415095,62.89308176100629
124,5039,372.67960889896557,97.77525860847385,5.668130933824571,41.093949270228144,79.353833073544
125,5041,112.29993810239633,45.981077018304006,3.537005924484924,30.064550358121853,16.800778141303386
126,5043,193.08831596269886,40.5924300603401,4.3883708173340645,70.21393307734503,46.62643993417444
127,5045,304.4578485827511,55.623637260675125,7.7984498591504465,64.37699934747664,36.68454474559547
128,5047,241.0386677956534,69.99717753316399,1.1289867344058706,56.44933672029354,15.241320914479255
129,5049,146.21178555604786,42.534337616304825,0.0,13.29198050509526,18.60877270713336
130,5051,545.3556097462665,55.523085914669785,1.813821318446563,32.44724802998851,78.095084544227
131,5053,85.31014365127415,26.969013154273764,1.1007760471132149,25.86823710716055,9.356596400462326
132,5055,867.9534985742488,69.31344593112524,2.4128098267163853,87.08050010967318,105.0669006361044
133,5057,817.8404191200334,130.27956789837268,6.490796977143122,62.58982799388011,106.17089341184106
134,5059,0.0,0.0,0.0,0.0,0.0
135,5061,280.88190878888554,52.854122621564485,3.7752944729688918,73.24071277559649,46.05859257022048
136,5063,157.68097475511667,42.47298983302805,4.512755169759231,50.43667542672082,22.29831966233973
137,5065,122.64499445881049,48.762467676394536,2.2164758034724787,33.98596231991134,14.776505356483192
138,5067,306.4419024683925,55.9903672486454,3.0102347983142685,98.73570138470801,43.34738109572547
139,5069,419.39731274500997,77.35583684950774,3.291737738276925,33.3662507107161,54.16404823892031
140,5071,304.3413396986424,44.75607936744741,4.848575264806803,121.58734894823213,28.345516932716695
141,5073,54.961832061068705,6.106870229007634,0.0,21.37404580152672,9.16030534351145
142,5075,106.0838445807771,28.75766871165644,1.9171779141104295,34.50920245398773,13.420245398773007
143,5077,421.7826284674852,103.45611641655297,10.231923601637106,36.38017280582083,40.927694406548426
144,5079,59.5911593874934,18.103643358225842,0.75431847325941,6.788866259334691,6.03454778607528
145,5081,241.16151259125584,56.59913050611107,4.921663522270527,68.08301205807562,40.193585431875974
146,5083,339.8148148148148,52.77777777777778,3.7037037037037037,61.574074074074076,20.37037037037037
147,5085,149.59024693191483,41.85286692138411,4.590314436538903,38.88266346244718,19.981368723757576
148,5087,155.44668239279017,42.944414201899235,1.8145527127563055,58.065686808201775,29.032843404100888
149,5089,158.89195347163928,45.56901307111164,0.599592277251469,40.772274853099894,34.17675980333373
150,5091,569.4760820045558,137.13444237362233,9.663836543107614,80.53197119256345,112.51466832332436
151,5093,333.06459739997985,107.83029325808727,8.062078000604656,51.64768719137358,63.488864254761666
152,5095,261.2051053725141,78.65835559513208,5.936479667557139,94.98367468091422,14.841199168892846
153,5097,0.0,0.0,0.0,0.0,0.0
154,5099,210.46228710462287,20.68126520681265,1.2165450121654502,53.5279805352798,12.165450121654501
155,5101,33.67875647668394,10.362694300518134,0.0,16.83937823834197,5.181347150259067
156,5103,465.0262410737331,82.16467349221372,4.731996902692936,14.19599070807881,47.319969026929364
157,5105,119.31322145697933,19.400523814142982,0.0,27.160733339800174,13.580366669900087
158,5107,301.7535868822592,121.27078114324756,1.7080391710316556,16.511045319972673,83.12457299020724
159,5109,140.99167297501893,22.71006813020439,6.623769871309614,57.72142316426949,17.032551097653293
160,5111,390.21524776570305,81.8193261444216,5.454621742961439,114.96664289011036,70.91008265849872
161,5113,258.1487619908593,16.573753201747778,0.0,53.2369042237959,46.20561498669077
162,5115,202.36719652727896,44.34589800443459,3.1229505636925765,64.48892914025171,26.545079791386904
163,5117,101.60561966884094,51.43000501756146,0.0,23.833416959357752,16.30707476166583
164,5119,550.6480369222988,92.15401150660682,10.798507934500854,45.62179932983499,80.21748751343492
165,5121,164.87815783590432,55.8909009613235,3.35345405767941,36.88799463447351,20.679633355689692
166,5123,191.32449273046814,43.5373062789583,3.5948234542259145,32.35341108803323,42.73845662246365
167,5125,228.34632525997762,81.37341634812799,5.0910547663956995,40.227678645946355,53.33088517585004
168,5127,385.6355845745766,86.71699653132013,4.080799836768007,140.78759436849623,53.05039787798408
169,5129,331.39387806729064,70.83227928155831,7.589172780166962,82.21603845180876,27.826966860612195
170,5131,586.5823110026334,72.25897617059542,2.7297835442224936,47.28948551608966,83.01753484488407
171,5133,136.3769388352356,38.04506877377817,2.9265437518290898,42.14223002633889,18.729880011706175
172,5135,118.8895942748312,14.428348819761066,0.5771339527904427,16.736884630922837,16.736884630922837
173,5137,90.1263378128269,24.140983342721494,2.414098334272149,32.18797779029533,16.898688339905043
174,5139,314.89757433287696,102.03818036217095,11.366278318824106,43.65684172457441,45.723437782542426
175,5141,236.8085493958346,30.36007043536341,4.250409860950877,78.93618313194486,6.6792154957799506
176,5143,229.0526700652715,45.37012800857545,2.74215059392489,44.45607781060049,30.205204269445378
177,5145,184.59895495632938,35.72472888617669,2.669819596475838,46.91254433807544,35.97899741917439
178,5147,133.2079611346184,51.71603196991067,0.0,18.805829807240244,23.507287259050305
179,5149,146.77698312532138,39.26518019913056,1.4023278642546626,55.158229327350064,29.44888514934792
180,6001,179.00290646584037,60.75362471320918,15.357282484328877,30.60696236658772,29.895589608458042
181,6003,599.0783410138249,221.19815668202764,9.216589861751151,82.94930875576038,27.649769585253456
182,6005,201.55433813224613,43.317620078990956,18.091476621225635,37.71181042170977,13.50490508345012
183,6007,340.4565133543374,77.7468158041855,27.08570784705459,77.53013014140907,31.8527924281362
184,6009,198.07671051177186,63.44644633580192,7.295235989830883,33.38123134740798,9.948049077042114
185,6011,382.8954723309111,73.59791317309484,24.687907583379914,64.28172163219676,13.97428731134712
186,6013,169.39246764981067,60.63790766701438,12.217762319866047,23.819867347531606,30.08916625261546
187,6015,410.10725322668605,122.88674786402473,20.723504817305944,69.80548991092529,56.716960552626794
188,6017,176.25729150244365,57.438646276735504,13.505701823532503,31.268064533081088,18.130222292290714
189,6019,256.66382300628555,73.15718735161325,9.86897700659139,28.77194112013392,26.377632733213687
190,6021,439.1928347901155,83.09053631164346,39.56692205316355,78.05474623214992,22.301356066328548
191,6023,435.39273976143875,97.86181173603161,41.508179770301716,72.38081169910262,43.87163484619078
192,6025,245.09641599611467,63.68864311180282,15.121913529145557,52.92669735200945,28.201816837202117
193,6027,344.3619176232275,108.03511141120865,11.816340310600946,20.25658338960162,33.198289444069324
194,6029,302.1567323697281,88.77053313638777,23.305472379277877,53.41627656868476,29.61992779654512
195,6031,407.42568315484846,80.41822813170985,47.677473560673754,55.879332648733715,31.673846071776268
196,6033,487.8048780487805,105.49250736723305,40.12790770581228,115.83798357263778,35.4254185215374
197,6035,211.11074171348784,70.14860866385186,3.6570364706273484,42.55460620366369,18.950098075068986
198,6037,209.48358322973812,57.80945780748883,23.58897955810714,24.222434301942318,33.92314234921415
199,6039,276.98786826217787,69.0243080074559,20.4846333441482,62.8534712547156,23.98356139982569
200,6041,169.01080810249803,50.28272850905447,13.64433469329325,35.833154391239,15.389020113091405
201,6043,339.02240798792525,80.11145942180424,71.40369209334726,63.27644258678741,20.318123766399626
202,6045,403.2564512971685,105.59285146759095,38.3450594751448,81.6415830867197,29.2481835035639
203,6047,309.4576938614337,87.38185616386009,9.717182672116053,32.281427079276924,24.347547594178423
204,6049,440.9540430482839,102.38510762070972,20.942408376963353,53.5194880744619,24.43280977312391
205,6051,152.86624203821657,83.5102618542109,7.78485491861288,12.738853503184712,16.277423920736023
206,6053,202.2041472224844,60.985857451025986,18.5789305258505,30.343284303681486,21.61786339996731
207,6055,203.86808111423827,54.629429169372884,20.495056650068555,36.01068052247961,26.12398065959443
208,6057,219.36161828451336,60.928169426790205,9.801048813264758,34.65731693762693,15.055219311097416
209,6059,205.9980023635868,43.91404693030814,22.29027725772371,59.49523368479033,25.707700583414212
210,6061,168.63150602851314,43.510468047237055,13.374222891916558,36.203945522163544,23.765159770135284
211,6063,328.4001296316301,79.93950523927839,52.93291563141406,44.290806956897484,18.90461272550502
212,6065,132.9589185932162,42.65761921273833,14.11769864864755,22.067786067126676,19.676263345224626
213,6067,191.50842607271994,62.773610075394416,19.339377239658617,26.692875788071525,24.269784636435904
214,6069,201.103399181349,61.80329725444514,13.913831319063567,32.519535989904384,15.531718681745378
215,6071,252.6060351354502,90.75329288282023,32.25718747739117,39.358376892056846,44.487269700962045
216,6073,199.3816261808932,51.33291654164909,36.459310811440815,19.09631115451695,26.424034933996694
217,6075,162.05289574461602,49.79644630347164,6.151192936398923,6.218912491662029,22.595758272790167
218,6077,207.31051403045342,76.4912076178566,11.883029655908794,18.480296956513676,22.944712780416978
219,6079,250.61126851005727,67.91872333969593,45.4438003436511,34.04756780405537,22.333793181313002
220,6081,167.25689593554048,47.824815621040315,21.78108450566945,29.27970369407713,25.497904415348128
221,6083,294.7215820218264,65.66324137636975,27.91697616958441,51.81695978743602,24.864959482234347
222,6085,149.47143241352234,46.04035434997883,17.873096378701494,20.207057940982203,22.005187268213916
223,6087,265.8120877553036,79.45827891611884,26.41292696935442,58.020640129357496,29.778563092873267
224,6089,410.64030816193036,74.8600915764227,19.84714899897689,93.25364656420693,35.22170104043787
225,6091,194.27402862985687,71.57464212678937,6.81663258350375,10.224948875255624,17.041581458759374
226,6093,420.3022658365543,88.8744879301965,22.6815099405189,52.76922720855417,29.161941352095727
227,6095,226.25142875037187,77.07982436715585,12.951020983338141,29.27959666181283,31.69533114575155
228,6097,268.4454518600684,66.91543938124317,21.260220680286874,54.07490912159922,19.572263650850108
229,6099,284.3538949697252,86.16674429436424,19.88603283651607,32.73099091755939,25.398812296227295
230,6101,392.21594214944724,92.26165738508853,31.377275371955783,60.780483750311696,70.1313274042058
231,6103,301.00439917377525,87.98347550495892,20.02491288374513,81.20338689077751,37.527002097097174
232,6105,277.5516848445385,52.0918118183298,5.697541917629822,78.95165228715612,17.906560312550873
233,6107,375.005109207976,105.99186398965682,49.629232844355236,50.29611893805919,37.195034064971914
234,6109,446.2962962962963,89.81481481481481,37.03703703703704,94.25925925925927,45.18518518518519
235,6111,361.5965546267099,65.6278444340292,72.73487130024355,55.427726140990664,33.12677306743766
236,6113,231.05699074053132,56.13581157184796,17.053344853011023,48.943552071506446,28.859506674326347
237,6115,301.97132616487454,89.86175115207374,21.121351766513058,51.075268817204304,30.209933435739888
238,8001,591.1055704781367,54.34247109374665,8.439469298752929,26.560766320948304,64.40985832829963
239,8003,428.5628778356378,114.32333752319387,19.752199676782187,31.12467827856587,114.92188902855091
240,8005,333.2305968483686,58.80272013822359,6.103458170814841,11.979175365106741,50.27002488449737
241,8007,284.8328311091979,76.76854641985938,0.7174630506528914,12.196871861099153,22.958817620892525
242,8009,290.7140841095117,64.91673722833757,5.644933672029354,14.112334180073384,11.289867344058708
243,8011,234.96890117484452,27.643400138217,0.0,0.0,8.638562543192814
244,8013,338.40787452731706,47.27617930255809,3.9107713365691814,19.270010376159433,52.51156673699748
245,8014,187.57592022373512,33.33427497951919,10.31102573519026,27.82564479222577,60.17119127658973
246,8015,392.35064485842764,41.5081286751989,3.4590107229332414,17.78919800365667,58.309037900874635
247,8017,26.680896478121664,21.344717182497334,0.0,0.0,0.0
248,8019,280.2865151043289,25.952455102252674,4.152392816360427,7.266687428630749,20.761964081802137
249,8021,0.0,0.0,0.0,0.0,0.0
250,8023,0.0,0.0,0.0,0.0,0.0
251,8025,273.9256976545112,63.345317582605716,0.0,29.104605375791817,37.66478342749529
252,8027,282.64331210191085,57.722929936305725,5.971337579617834,43.789808917197455,41.79936305732484
253,8029,286.3721865473179,40.863981319322825,6.810663553220471,26.918336900823764,34.37763507816047
254,8031,380.414875826713,100.33733868721886,27.47821840176365,27.629122247205192,65.86266926952936
255,8033,174.24975798644726,14.520813165537271,4.84027105517909,4.84027105517909,14.520813165537271
256,8035,133.89266098689615,23.382202424714208,3.3444333924375442,11.9649987746688,34.33810491718203
257,8037,185.25900593751965,39.44359356314122,4.196126974802257,11.539349180706207,17.204120596689254
258,8039,74.08800300864986,18.051899210229408,2.256487401278676,7.5216246709289205,4.889056036103798
259,8041,288.61632756451337,69.99821440188691,6.0212029394543825,16.36106178031053,63.32644470805471
260,8043,287.4833222148099,54.20280186791194,13.75917278185457,23.140426951300867,40.86057371581054
261,8045,384.39739956659446,68.17802967161194,8.168028004667445,29.838306384397402,57.17619603267212
262,8047,1548.293156447177,98.68953243811681,63.09658631289436,97.0716712506067,173.11114706358194
263,8049,133.0847370451331,22.502250225022504,1.9287643050019287,1.9287643050019287,10.92966439501093
264,8051,251.37741046831957,59.113865932047744,3.443526170798898,26.40036730945822,21.808999081726355
265,8053,99.50248756218905,0.0,0.0,12.43781094527363,0.0
266,8055,196.0214897633222,50.820386234935384,11.616088282270946,7.26005517641934,37.75228691738057
267,8057,14.336917562724015,14.336917562724015,0.0,0.0,0.0
268,8059,231.142622177384,23.53384341975463,3.5058340435133677,14.862498578085926,39.42198493610245
269,8061,189.0909090909091,50.909090909090914,0.0,7.2727272727272725,14.545454545454545
270,8063,310.9843081312411,45.6490727532097,0.0,14.265335235378032,35.66333808844508
271,8065,157.70062317181737,55.95828564161262,1.2717792191275594,5.087116876510238,10.174233753020475
272,8067,279.2616491246628,40.02045097935509,1.9393170078101585,11.63590204686095,28.03194584016502
273,8069,278.271337704956,45.2596060909475,4.167124857478543,33.36593722689416,49.28203911309693
274,8071,442.27415416812,98.36065573770493,11.161492849668642,9.766306243460063,61.38821067317754
275,8073,208.779443254818,32.11991434689507,0.0,1.7844396859386153,10.706638115631693
276,8075,604.4727238701225,105.2680827173201,7.485730326564986,58.014410030878636,84.21446617385608
277,8077,436.4885386726108,71.04263209693083,8.929211557137178,49.92537264793488,59.441174745321945
278,8079,0.0,0.0,0.0,0.0,0.0
279,8081,449.49843020139366,56.66590091124895,22.97266253158741,48.24259131633356,66.6207213416035
280,8083,678.407350689127,108.72894333843797,6.891271056661561,42.11332312404288,71.59264931087289
281,8085,481.6791177516898,71.86054784774102,11.621012688248548,35.574528637495554,58.342226965492706
282,8087,424.91923022896475,28.796179238657114,0.35117291754459895,8.428150021070376,30.20087090883551
283,8089,439.39228330965136,69.95300032790469,19.674281342223193,12.569679746420373,81.97617225926331
284,8091,41.13533525298231,6.170300287947347,0.0,0.0,0.0
285,8093,77.72572402044293,40.45996592844974,0.0,7.453151618398637,6.920783645655877
286,8095,146.0197833254828,18.841262364578427,2.3551577955723033,14.13094677343382,21.19642016015073
287,8097,193.46113136540043,36.45772080442197,8.820416323650477,5.292249794190285,26.46124897095143
288,8099,193.99767866025533,23.213397446526283,9.948598905654121,26.52959708174432,42.28154534903001
289,8101,145.01301780788455,57.07578926045744,8.162195332654143,9.949537376301036,21.448104523762716
290,8103,223.35673261008296,27.121888959795786,0.0,3.1908104658583283,6.381620931716657
291,8105,559.0175953079179,108.13782991202346,10.080645161290322,15.579178885630498,65.06598240469208
292,8107,250.73291158771795,48.98935349483105,5.786144113562721,18.129918222496528,40.888751735843236
293,8109,112.9125651418645,15.923566878980893,2.8951939779965254,0.0,17.371163867979156
294,8111,78.32898172323759,39.164490861618795,0.0,0.0,39.164490861618795
295,8113,114.41983277101363,26.40457679331084,0.0,10.268446530731993,8.801525597770281
296,8115,4.37636761487965,4.37636761487965,0.0,0.0,0.0
297,8117,275.74293848565304,46.38367294712261,4.798310994529926,2.2392117974472985,19.51313137775503
298,8119,431.34292756619226,44.525721555219846,5.168164109088018,29.021229227955793,25.045718374811162
299,8121,128.59767299448868,32.65972647479077,0.0,6.12369871402327,10.206164523372118
300,8123,285.5400969204315,48.6165390026575,7.878693137408161,23.38596216976708,46.77192433953416
301,8125,122.31802686986164,13.033888109083616,1.0026067776218166,4.010427110487266,4.010427110487266
302,9001,162.74708734678245,47.73642008049671,6.121709043453375,6.186261335651478,28.04797096007548
303,9003,262.0021010796512,75.24074391567146,14.475127060087887,7.387147513971719,46.25597041458927
304,9005,183.270844492055,69.71969291198,9.46259596500625,7.409391180146402,30.44099267987859
305,9007,242.9427512552042,51.54197193296685,14.100206739517734,12.290045063498567,49.827081924106594
306,9009,252.23844872153379,56.144221242934535,13.904370465103128,9.024285009384482,37.282303648212455
307,9011,313.20818324270664,91.14689008059634,14.733332917137488,6.804802067660959,40.20451863829044
308,9013,255.69747657504374,37.86335641879748,15.09741426825469,14.857772771933188,32.83088499604592
309,9015,382.4177908437848,76.81547689608573,13.988003508855117,15.410512340264113,23.471395718248417
310,10001,289.54806292288805,102.3781654152511,22.382733320010278,16.387358323578955,74.39974876523824
311,10003,248.12200417074732,98.9348360867758,21.371066287767295,14.610102912922715,63.04286165356395
312,10005,270.48951649247806,82.7091872867352,30.559907290168894,15.966693134751166,74.4683134107346
313,11001,162.56487788151313,13.021626668971546,0.7793138920494397,10.485314183937914,1.997877432344927
314,12001,0.0,0.0,0.0,0.0,0.0
